COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
MDA,,ALL,1996,104.03
MDA,,ALL,1997,97.65
MDA,,ALL,1998,80.38
MDA,,ALL,1999,51.15
MDA,,ALL,2000,59.54
MDA,,ALL,2001,64.33
MDA,,ALL,2002,88.87
MDA,,ALL,2003,95.12
MDA,,ALL,2004,111.01
MDA,,ALL,2005,123.21
MDA,,ALL,2006,150.82
MDA,,ALL,2007,166.79
MDA,,ALL,2008,201.26
MDA,,ALL,2009,214.63
MDA,,ALL,2010,216.08
MDA,,ALL,2011,221.95
MDA,,ALL,2012,233.12
MDA,,ALL,2013,236.02
MDA,,ALL,2014,264.19
MKD,,ALL,1995,249.46
MKD,,ALL,1996,263.57
MKD,,ALL,1997,290.85
MKD,,ALL,1998,354.44
MKD,,ALL,1999,297.06
MKD,,ALL,2000,298.97
MKD,,ALL,2001,291.07
MKD,,ALL,2002,331.15
MKD,,ALL,2003,349.28
MKD,,ALL,2004,363.73
MKD,,ALL,2005,392.6
MKD,,ALL,2006,446.75
MKD,,ALL,2007,430.03
MKD,,ALL,2008,512.31
MKD,,ALL,2009,504.03
MKD,,ALL,2010,500.99
MKD,,ALL,2011,497.42
MKD,,ALL,2012,525.48
MKD,,ALL,2013,524.2
MKD,,ALL,2014,539.03
MLT,,ALL,1995,606.75
MLT,,ALL,1996,626.97
MLT,,ALL,1997,713.4
MLT,,ALL,1998,757.52
MLT,,ALL,1999,786.58
MLT,,ALL,2000,928.69
MLT,,ALL,2001,921.03
MLT,,ALL,2002,1096.66
MLT,,ALL,2003,1160.82
MLT,,ALL,2004,1214.7
MLT,,ALL,2005,1353.65
MLT,,ALL,2006,1435.28
MLT,,ALL,2007,1372.56
MLT,,ALL,2008,1385.89
MLT,,ALL,2009,1436.8
MLT,,ALL,2010,1492.39
MLT,,ALL,2011,1884.02
MLT,,ALL,2012,1970.53
MLT,,ALL,2013,2023.94
MLT,,ALL,2014,2124.46
MNE,,ALL,1995,308.94
MNE,,ALL,1996,294.71
MNE,,ALL,1997,302.94
MNE,,ALL,1998,322.51
MNE,,ALL,1999,298.46
MNE,,ALL,2000,338.91
MNE,,ALL,2001,401.96
MNE,,ALL,2002,410.38
MNE,,ALL,2003,485.44
MNE,,ALL,2004,486.27
MNE,,ALL,2005,504.53
MNE,,ALL,2006,588.72
MNE,,ALL,2007,565.28
MNE,,ALL,2008,553.17
MNE,,ALL,2009,472.61
MNE,,ALL,2010,554.44
MNE,,ALL,2011,586.82
MNE,,ALL,2012,604.57
MNE,,ALL,2013,522.81
MNE,,ALL,2014,507.63
NLD,,ALL,1995,1279.06
NLD,,ALL,1996,1233.67
NLD,,ALL,1997,1301.46
NLD,,ALL,1998,1321.03
NLD,,ALL,1999,1370.37
NLD,,ALL,2000,1482.55
NLD,,ALL,2001,1611.23
NLD,,ALL,2002,1774.29
NLD,,ALL,2003,1902.4
NLD,,ALL,2004,1982.81
NLD,,ALL,2005,2490.2
NLD,,ALL,2006,3259.25
NLD,,ALL,2007,3489.83
NLD,,ALL,2008,3797.38
NLD,,ALL,2009,3963.22
NLD,,ALL,2010,4073.39
NLD,,ALL,2011,4224.41
NLD,,ALL,2012,4425.76
NLD,,ALL,2013,4501.57
NLD,,ALL,2014,4525.71
NOR,,ALL,1995,1570.69
NOR,,ALL,1996,1720.93
NOR,,ALL,1997,1914.11
NOR,,ALL,1998,2090.6
NOR,,ALL,1999,2303.81
NOR,,ALL,2000,2518.39
NOR,,ALL,2001,2735.72
NOR,,ALL,2002,3038.38
NOR,,ALL,2003,3224.96
NOR,,ALL,2004,3418.6
NOR,,ALL,2005,3606.51
NOR,,ALL,2006,3882.3
NOR,,ALL,2007,4129.75
NOR,,ALL,2008,4456.3
NOR,,ALL,2009,4534.96
NOR,,ALL,2010,4636.94
NOR,,ALL,2011,4874.09
NOR,,ALL,2012,5192.7
NOR,,ALL,2013,5288.56
NOR,,ALL,2014,5425.87
,NORDIC,ALL,1995,1434.78
,NORDIC,ALL,1996,1530.76
,NORDIC,ALL,1997,1593.85
,NORDIC,ALL,1998,1680.43
,NORDIC,ALL,1999,1839.87
,NORDIC,ALL,2000,1956.88
,NORDIC,ALL,2001,2086.8
,NORDIC,ALL,2002,2276.04
,NORDIC,ALL,2003,2382.07
,NORDIC,ALL,2004,2522.47
,NORDIC,ALL,2005,2606.28
,NORDIC,ALL,2006,2830.28
,NORDIC,ALL,2007,3006.23
,NORDIC,ALL,2008,3241.69
,NORDIC,ALL,2009,3365.29
,NORDIC,ALL,2010,3412.8
,NORDIC,ALL,2011,3898.67
,NORDIC,ALL,2012,4038.63
,NORDIC,ALL,2013,4138.79
,NORDIC,ALL,2014,4169.45
POL,,ALL,1995,296.57
POL,,ALL,1996,347.49
POL,,ALL,1997,354.37
POL,,ALL,1998,361.85
POL,,ALL,1999,403.57
POL,,ALL,2000,408.75
POL,,ALL,2001,461.59
POL,,ALL,2002,521.24
POL,,ALL,2003,523.71
POL,,ALL,2004,553.6
POL,,ALL,2005,593.42
POL,,ALL,2006,653.31
POL,,ALL,2007,746.6
POL,,ALL,2008,890.89
POL,,ALL,2009,976.31
POL,,ALL,2010,1023.71
POL,,ALL,2011,1060.81
POL,,ALL,2012,1068.38
POL,,ALL,2013,1083.24
POL,,ALL,2014,1114.76
PRT,,ALL,1995,637.03
PRT,,ALL,1996,714.86
PRT,,ALL,1997,762.36
PRT,,ALL,1998,811.36
PRT,,ALL,1999,896.53
PRT,,ALL,2000,1110.05
PRT,,ALL,2001,1162.07
PRT,,ALL,2002,1252.38
PRT,,ALL,2003,1303.01
PRT,,ALL,2004,1401.02
PRT,,ALL,2005,1544.23
PRT,,ALL,2006,1574.28
PRT,,ALL,2007,1642.97
PRT,,ALL,2008,1742.5
PRT,,ALL,2009,1878.22
PRT,,ALL,2010,1930.9
PRT,,ALL,2011,1802.18
PRT,,ALL,2012,1680.19
PRT,,ALL,2013,1718.39
PRT,,ALL,2014,1743.51
ROU,,ALL,1995,136.77
ROU,,ALL,1996,141.75
ROU,,ALL,1997,184.69
ROU,,ALL,1998,150.7
ROU,,ALL,1999,181.43
ROU,,ALL,2000,201.15
ROU,,ALL,2001,226.94
ROU,,ALL,2002,265.19
ROU,,ALL,2003,349.57
ROU,,ALL,2004,360.05
ROU,,ALL,2005,419.95
ROU,,ALL,2006,459.23
ROU,,ALL,2007,560.04
ROU,,ALL,2008,696.13
ROU,,ALL,2009,692.36
ROU,,ALL,2010,774.69
ROU,,ALL,2011,769.65
ROU,,ALL,2012,806.73
ROU,,ALL,2013,864.66
ROU,,ALL,2014,867.76
RUS,,ALL,1995,222.47
RUS,,ALL,1996,218.86
RUS,,ALL,1997,286.65
RUS,,ALL,1998,235.73
RUS,,ALL,1999,212.47
RUS,,ALL,2000,221.91
RUS,,ALL,2001,245.51
RUS,,ALL,2002,283.7
RUS,,ALL,2003,305.39
RUS,,ALL,2004,316.3
RUS,,ALL,2005,381.64
RUS,,ALL,2006,499.33
RUS,,ALL,2007,573.35
RUS,,ALL,2008,707.9
RUS,,ALL,2009,804.37
RUS,,ALL,2010,756.16
RUS,,ALL,2011,807.14
RUS,,ALL,2012,912.43
RUS,,ALL,2013,929
RUS,,ALL,2014,958.29
,SEEHN,ALL,1995,222.38
,SEEHN,ALL,1996,234.65
,SEEHN,ALL,1997,264.12
,SEEHN,ALL,1998,254.13
,SEEHN,ALL,1999,269.83
,SEEHN,ALL,2000,298.94
,SEEHN,ALL,2001,334.18
,SEEHN,ALL,2002,381.72
,SEEHN,ALL,2003,418.47
,SEEHN,ALL,2004,438.79
,SEEHN,ALL,2005,475.66
,SEEHN,ALL,2006,521.59
,SEEHN,ALL,2007,591.05
,SEEHN,ALL,2008,676.7
,SEEHN,ALL,2009,683.33
,SEEHN,ALL,2010,735.17
,SEEHN,ALL,2011,750.22
,SEEHN,ALL,2012,797.9
,SEEHN,ALL,2013,830.14
,SEEHN,ALL,2014,851.96
,SMALL,ALL,1995,823.31
,SMALL,ALL,1996,852.48
,SMALL,ALL,1997,893.35
,SMALL,ALL,1998,999.27
,SMALL,ALL,1999,1082.87
,SMALL,ALL,2000,1283.37
,SMALL,ALL,2001,1314.52
,SMALL,ALL,2002,1521.61
,SMALL,ALL,2003,1560.98
,SMALL,ALL,2004,1689.04
,SMALL,ALL,2005,1735.11
,SMALL,ALL,2006,1897.03
,SMALL,ALL,2007,1880.86
,SMALL,ALL,2008,2057.83
,SMALL,ALL,2009,2093.24
,SMALL,ALL,2010,2127.66
,SMALL,ALL,2011,2214.09
,SMALL,ALL,2012,2200.54
,SMALL,ALL,2013,2275.63
,SMALL,ALL,2014,2326.61
SMR,,ALL,1995,1916.88
SMR,,ALL,1996,1933.09
SMR,,ALL,1997,1933.42
SMR,,ALL,1998,2086.09
SMR,,ALL,1999,2285.31
SMR,,ALL,2000,2415.01
SMR,,ALL,2001,2565.07
SMR,,ALL,2002,2459.92
SMR,,ALL,2003,2363.96
SMR,,ALL,2004,2384.59
SMR,,ALL,2005,2402.94
SMR,,ALL,2006,2477.44
SMR,,ALL,2007,2627.6
SMR,,ALL,2008,2851.25
SMR,,ALL,2009,3012.39
SMR,,ALL,2010,3057.6
SMR,,ALL,2011,3217.45
SMR,,ALL,2012,3338.17
SMR,,ALL,2013,3130.03
SMR,,ALL,2014,3172.77
SRB,,ALL,1995,161.56
SRB,,ALL,1996,169.53
SRB,,ALL,1997,186.27
SRB,,ALL,1998,194.97
SRB,,ALL,1999,175.91
SRB,,ALL,2000,246.58
SRB,,ALL,2001,285.92
SRB,,ALL,2002,394.95
SRB,,ALL,2003,416.41
SRB,,ALL,2004,460.01
SRB,,ALL,2005,508.84
SRB,,ALL,2006,560.59
SRB,,ALL,2007,642.54
SRB,,ALL,2008,740.71
SRB,,ALL,2009,723.31
SRB,,ALL,2010,738.13
SRB,,ALL,2011,759.3
SRB,,ALL,2012,774.71
SRB,,ALL,2013,779.15
SRB,,ALL,2014,812.04
SVK,,ALL,1995,447.18
SVK,,ALL,1996,516.39
SVK,,ALL,1997,516.97
SVK,,ALL,1998,534.79
SVK,,ALL,1999,537.05
SVK,,ALL,2000,540.32
SVK,,ALL,2001,593.84
SVK,,ALL,2002,650.15
SVK,,ALL,2003,700.8
SVK,,ALL,2004,781.49
SVK,,ALL,2005,850.1
SVK,,ALL,2006,926.49
SVK,,ALL,2007,1086.56
SVK,,ALL,2008,1268.73
SVK,,ALL,2009,1372.33
SVK,,ALL,2010,1389.19
SVK,,ALL,2011,1392.45
SVK,,ALL,2012,1439.53
SVK,,ALL,2013,1504.18
SVK,,ALL,2014,1579.92
SVN,,ALL,1995,755.45
SVN,,ALL,1996,804.38
SVN,,ALL,1997,863.27
SVN,,ALL,1998,924
SVN,,ALL,1999,988.65
SVN,,ALL,2000,1075.33
SVN,,ALL,2001,1160.13
SVN,,ALL,2002,1250.32
SVN,,ALL,2003,1298.55
SVN,,ALL,2004,1386.87
SVN,,ALL,2005,1461.01
SVN,,ALL,2006,1562.18
SVN,,ALL,2007,1579.2
SVN,,ALL,2008,1837.71
SVN,,ALL,2009,1873.06
SVN,,ALL,2010,1819.32
SVN,,ALL,2011,1866.96
SVN,,ALL,2012,1900.75
SVN,,ALL,2013,1879.88
SVN,,ALL,2014,1935.14
SWE,,ALL,1995,1512.12
SWE,,ALL,1996,1616.48
SWE,,ALL,1997,1617.43
SWE,,ALL,1998,1700.01
SWE,,ALL,1999,1826.33
SWE,,ALL,2000,1944.31
SWE,,ALL,2001,2033.94
SWE,,ALL,2002,2203.87
SWE,,ALL,2003,2331.39
SWE,,ALL,2004,2408.98
SWE,,ALL,2005,2409.98
SWE,,ALL,2006,2602.63
SWE,,ALL,2007,2800.99
SWE,,ALL,2008,2991.88
SWE,,ALL,2009,3048.87
SWE,,ALL,2010,3066.15
SWE,,ALL,2011,4139.99
SWE,,ALL,2012,4223.89
SWE,,ALL,2013,4349.07
SWE,,ALL,2014,4385.43
TJK,,ALL,1995,11.9
TJK,,ALL,1996,10.01
TJK,,ALL,1997,12.63
TJK,,ALL,1998,9.46
TJK,,ALL,1999,8.96
TJK,,ALL,2000,8.89
TJK,,ALL,2001,9.89
TJK,,ALL,2002,10.43
TJK,,ALL,2003,11.63
TJK,,ALL,2004,13.38
TJK,,ALL,2005,17.51
TJK,,ALL,2006,18.66
TJK,,ALL,2007,21.22
TJK,,ALL,2008,26.45
TJK,,ALL,2009,29.17
TJK,,ALL,2010,33.17
TJK,,ALL,2011,38.13
TJK,,ALL,2012,44.79
TJK,,ALL,2013,52.56
TJK,,ALL,2014,53.38
TKM,,ALL,1995,62.55
TKM,,ALL,1996,81.27
TKM,,ALL,1997,110.9
TKM,,ALL,1998,119.19
TKM,,ALL,1999,94.9
TKM,,ALL,2000,136.34
TKM,,ALL,2001,126.13
TKM,,ALL,2002,109.62
TKM,,ALL,2003,127.3
TKM,,ALL,2004,121.5
TKM,,ALL,2005,117.06
TKM,,ALL,2006,101.24
TKM,,ALL,2007,102.46
TKM,,ALL,2008,80.75
TKM,,ALL,2009,104.73
TKM,,ALL,2010,120.27
TKM,,ALL,2011,144.06
TKM,,ALL,2012,161.51
TKM,,ALL,2013,199.7
TKM,,ALL,2014,208.67
TUR,,ALL,1995,126.69
TUR,,ALL,1996,155.28
TUR,,ALL,1997,187.35
TUR,,ALL,1998,222.84
TUR,,ALL,1999,239.73
TUR,,ALL,2000,287.77
TUR,,ALL,2001,304.82
TUR,,ALL,2002,330.35
TUR,,ALL,2003,340.34
TUR,,ALL,2004,391.49
TUR,,ALL,2005,423.77
TUR,,ALL,2006,515.53
TUR,,ALL,2007,572.43
TUR,,ALL,2008,670.39
TUR,,ALL,2009,718.3
TUR,,ALL,2010,710.66
TUR,,ALL,2011,748.91
TUR,,ALL,2012,751.72
TUR,,ALL,2013,790.24
TUR,,ALL,2014,802.72
UKR,,ALL,1995,190.78
UKR,,ALL,1996,165.61
UKR,,ALL,1997,144.2
UKR,,ALL,1998,121.78
UKR,,ALL,1999,103.51
UKR,,ALL,2000,111.35
UKR,,ALL,2001,133.15
UKR,,ALL,2002,164.1
UKR,,ALL,2003,212.41
UKR,,ALL,2004,236.02
UKR,,ALL,2005,248.19
UKR,,ALL,2006,281.49
UKR,,ALL,2007,317.23
UKR,,ALL,2008,323.56
UKR,,ALL,2009,313.05
UKR,,ALL,2010,341.47
UKR,,ALL,2011,310.45
UKR,,ALL,2012,351.45
UKR,,ALL,2013,360.12
UKR,,ALL,2014,296.78
UZB,,ALL,1995,58.34
UZB,,ALL,1996,61.02
UZB,,ALL,1997,57.27
UZB,,ALL,1998,53.04
UZB,,ALL,1999,52.73
UZB,,ALL,2000,49.55
UZB,,ALL,2001,52.89
UZB,,ALL,2002,52.51
UZB,,ALL,2003,54.23
UZB,,ALL,2004,56.43
UZB,,ALL,2005,62.06
UZB,,ALL,2006,73.02
UZB,,ALL,2007,75.88
UZB,,ALL,2008,91.9
UZB,,ALL,2009,102.17
UZB,,ALL,2010,116.16
UZB,,ALL,2011,131.67
UZB,,ALL,2012,155.96
UZB,,ALL,2013,167.84
UZB,,ALL,2014,180.97
,WESTERN_BALKANS,ALL,1995,130.14
,WESTERN_BALKANS,ALL,1996,150.91
,WESTERN_BALKANS,ALL,1997,162.81
,WESTERN_BALKANS,ALL,1998,179.8
,WESTERN_BALKANS,ALL,1999,182.9
,WESTERN_BALKANS,ALL,2000,213.49
,WESTERN_BALKANS,ALL,2001,240.03
,WESTERN_BALKANS,ALL,2002,297.8
,WESTERN_BALKANS,ALL,2003,329.14
,WESTERN_BALKANS,ALL,2004,357.36
,WESTERN_BALKANS,ALL,2005,389.34
,WESTERN_BALKANS,ALL,2006,436.72
,WESTERN_BALKANS,ALL,2007,487.15
,WESTERN_BALKANS,ALL,2008,564.77
,WESTERN_BALKANS,ALL,2009,576.73
,WESTERN_BALKANS,ALL,2010,583.64
,WESTERN_BALKANS,ALL,2011,611.67
,WESTERN_BALKANS,ALL,2012,625.76
,WESTERN_BALKANS,ALL,2013,619.81
,WESTERN_BALKANS,ALL,2014,647.85
,WHO_EURO,ALL,1995,725.27
,WHO_EURO,ALL,1996,759.66
,WHO_EURO,ALL,1997,791.42
,WHO_EURO,ALL,1998,810.13
,WHO_EURO,ALL,1999,845.04
,WHO_EURO,ALL,2000,904.42
,WHO_EURO,ALL,2001,975.69
,WHO_EURO,ALL,2002,1048.73
,WHO_EURO,ALL,2003,1103.13
,WHO_EURO,ALL,2004,1161.05
,WHO_EURO,ALL,2005,1249.87
,WHO_EURO,ALL,2006,1380.02
,WHO_EURO,ALL,2007,1457.55
,WHO_EURO,ALL,2008,1593.23
,WHO_EURO,ALL,2009,1696.61
,WHO_EURO,ALL,2010,1708.48
,WHO_EURO,ALL,2011,1755.89
,WHO_EURO,ALL,2012,1799.32
,WHO_EURO,ALL,2013,1828.53
,WHO_EURO,ALL,2014,1879.45
,,,,
Last update,2023.10.04 18:00:49 GMT,,,
Description,"Public expenditure on health, purchasing power parity (USD) per capita, WHO estimates",,,
Reference link,https://dw.euro.who.int/api/v3/measures/HFA_571?lang=En,,,
,,,,
Copyright,,,,
© WHO Regional Office for Europe 2024. All rights reserved.,https://www.who.int/about/policies/publishing/copyright,,,
